fips,county,state,pop2020,pw_lat,pw_lon,land_area_sqmi
47017,Carroll,Tennessee,28440,36.018877,-88.464218,597.6575626055674
47019,Carter,Tennessee,56356,36.31899,-82.203404,341.2583179773748
47021,Cheatham,Tennessee,41072,36.272282,-87.063519,302.5033609131125
47023,Chester,Tennessee,17341,35.438266,-88.62251,285.7362437853045
47025,Claiborne,Tennessee,32043,36.4887,-83.639849,434.60408820177946
47027,Clay,Tennessee,7581,36.552828,-85.562901,236.5365573048905
47029,Cocke,Tennessee,35999,35.947274,-83.174047,436.1350380871054
47031,Coffee,Tennessee,57889,35.454229,-86.124582,428.96351404485796
47033,Crockett,Tennessee,13911,35.787543,-89.120017,265.5281958031846
47035,Cumberland,Tennessee,61145,35.955637,-85.017779,681.3063192015967
47037,Davidson,Tennessee,715884,36.137771,-86.744752,503.6951439904487
47039,Decatur,Tennessee,11435,35.606176,-88.123327,333.8786663387424
47041,DeKalb,Tennessee,20080,35.967047,-85.836916,304.41489362667386
47043,Dickson,Tennessee,54315,36.104233,-87.343938,489.8982408842024
47045,Dyer,Tennessee,36801,36.059417,-89.358361,512.3506404822839
47047,Fayette,Tennessee,41990,35.201116,-89.479763,704.7752975977947
47049,Fentress,Tennessee,18489,36.363232000000004,-84.936669,498.6067762295635
47051,Franklin,Tennessee,42774,35.208173,-86.116159,554.4974069398335
47053,Gibson,Tennessee,50429,35.932264,-88.870969,602.745120710226
47055,Giles,Tennessee,30346,35.192203,-87.030448,610.9313370554431
47057,Grainger,Tennessee,23527,36.266188,-83.48663,280.5865232331125
47059,Greene,Tennessee,70152,36.17748,-82.832594,622.1687739717075
47061,Grundy,Tennessee,13529,35.343196,-85.722272,360.444046208382
47063,Hamblen,Tennessee,64499,36.215549,-83.297502,161.18804692118837
47065,Hamilton,Tennessee,366207,35.093764,-85.201806,542.1636981955103
47067,Hancock,Tennessee,6662,36.517225,-83.231102,222.32380441314072
47069,Hardeman,Tennessee,25462,35.222929,-89.018519,667.7674833032341
47071,Hardin,Tennessee,26831,35.198544,-88.225953,577.48408659683
47073,Hawkins,Tennessee,56721,36.463,-82.874023,487.05555331680654
47075,Haywood,Tennessee,17864,35.586198,-89.267733,533.1072844191551
47077,Henderson,Tennessee,27842,35.647965,-88.402891,520.0088563340934
47079,Henry,Tennessee,32199,36.319829,-88.291369,561.9023332118695
47081,Hickman,Tennessee,24925,35.85471,-87.405499,612.4833955318815
47083,Houston,Tennessee,8283,36.304161,-87.704274,200.29365810486289
47085,Humphreys,Tennessee,18990,36.071211,-87.77509,530.7625628443523
47087,Jackson,Tennessee,11617,36.327984,-85.629403,308.80973696825197
47089,Jefferson,Tennessee,54683,36.064823,-83.453077,275.07364773191955
47091,Johnson,Tennessee,17948,36.450066,-81.844689,298.44005577307456
47093,Knox,Tennessee,478971,35.971886,-83.991621,508.3322872860602
47095,Lake,Tennessee,7005,36.356402,-89.467221,165.7850240092415
47097,Lauderdale,Tennessee,25143,35.765131,-89.537383,471.89530379735993
47099,Lawrence,Tennessee,44159,35.237607,-87.353601,617.1299060519625
47101,Lewis,Tennessee,12582,35.533225,-87.521716,282.09192782742156
47103,Lincoln,Tennessee,35319,35.105199,-86.57174,570.3420831534243
47105,Loudon,Tennessee,54886,35.760641,-84.284282,229.2718525259948
47107,McMinn,Tennessee,53276,35.426045,-84.598722,430.11676644337956
47109,McNairy,Tennessee,25866,35.176963,-88.537496,562.8417155166014
47111,Macon,Tennessee,25216,36.535265,-86.025628,307.143627775187
47113,Madison,Tennessee,98823,35.653504,-88.824487,557.1739609260214
47115,Marion,Tennessee,28837,35.10952,-85.608797,498.2543329127484
47117,Marshall,Tennessee,34318,35.496732,-86.770825,375.46207847263054
47119,Maury,Tennessee,100974,35.635591,-87.029196,613.1387406253383
47121,Meigs,Tennessee,12758,35.502098,-84.816211,195.13513056243337
47123,Monroe,Tennessee,46250,35.518372,-84.354235,635.7739626843306
47125,Montgomery,Tennessee,220069,36.557126,-87.345978,539.1691890817214
47127,Moore,Tennessee,6461,35.296438,-86.340442,129.22254303321878
47129,Morgan,Tennessee,21035,36.098366,-84.593205,522.1798798141973
47131,Obion,Tennessee,30787,36.397163,-89.07991,544.8477383164512
47133,Overton,Tennessee,22511,36.344912,-85.324939,433.4852039147006
47135,Perry,Tennessee,8366,35.653842,-87.859297,414.7648361211975
47137,Pickett,Tennessee,5001,36.565622,-85.141318,162.9787937520686
47139,Polk,Tennessee,17544,35.125195,-84.568406,434.60534071718195
47141,Putnam,Tennessee,79854,36.163157,-85.503795,401.1063170479188
47143,Rhea,Tennessee,32870,35.556758,-84.954393,315.4729818431483
47145,Roane,Tennessee,53404,35.881148,-84.52216,360.7684442227034
47147,Robertson,Tennessee,72803,36.48456,-86.830273,476.33571839061455
47149,Rutherford,Tennessee,341486,35.888267,-86.450266,619.2664845862942
47151,Scott,Tennessee,21850,36.45447,-84.508258,532.300579943589
47153,Sequatchie,Tennessee,15826,35.355415,-85.391417,265.8509687135205
47155,Sevier,Tennessee,98380,35.864247,-83.58249,592.4891705390879
47157,Shelby,Tennessee,929744,35.131029,-89.886356,760.5543760585064
47159,Smith,Tennessee,19904,36.241313,-85.968175,314.2950887909675
47161,Stewart,Tennessee,13657,36.493716,-87.800108,459.77605974415076
47163,Sullivan,Tennessee,158163,36.529913,-82.397127,413.4804753987848
47165,Sumner,Tennessee,196281,36.396228,-86.536038,529.4594016495312
47167,Tipton,Tennessee,60970,35.47587,-89.750299,455.6109487313438
47169,Trousdale,Tennessee,11615,36.386235,-86.153351,114.34167780793403
47171,Unicoi,Tennessee,17928,36.151274,-82.394706,186.06376304947594
47173,Union,Tennessee,19802,36.245311,-83.815954,223.58322911374293
47175,Van Buren,Tennessee,6168,35.711516,-85.454611,273.4153073003876
47177,Warren,Tennessee,40953,35.695188,-85.794787,432.6734785666642
47179,Washington,Tennessee,133001,36.325615,-82.433815,326.54823114226576
47181,Wayne,Tennessee,16232,35.258132,-87.790328,734.109137280943
47183,Weakley,Tennessee,32902,36.292493,-88.773817,580.3531650189699
47185,White,Tennessee,27351,35.941573,-85.488902,376.67821919074373
47187,Williamson,Tennessee,247726,35.912269,-86.846241,582.8625970024241
47189,Wilson,Tennessee,147737,36.200347,-86.409498,570.8707326845605
48001,Anderson,Texas,57922,31.775312,-95.683934,1062.6167801210486
48003,Andrews,Texas,18610,32.321401,-102.539607,1500.721275125854
48005,Angelina,Texas,86395,31.313526,-94.716132,797.8649801600827
48007,Aransas,Texas,23830,28.030687,-97.072506,252.06941200977175
48009,Archer,Texas,8560,33.712813,-98.607348,903.2891486903391
48011,Armstrong,Texas,1848,35.092208,-101.392108,909.1229322284419
48013,Atascosa,Texas,48981,29.041628,-98.578427,1219.5409715606766
48015,Austin,Texas,30167,29.850973,-96.219899,646.4955844913126
48017,Bailey,Texas,6904,34.218733,-102.744103,826.971822276049
48019,Bandera,Texas,20851,29.703518,-99.031596,790.9935490012732
48021,Bastrop,Texas,97216,30.142585,-97.366668,888.2280343750305
48023,Baylor,Texas,3465,33.591163,-99.264553,867.480658048272
48025,Bee,Texas,31047,28.395559,-97.733787,880.23936411044
48027,Bell,Texas,370647,31.08149,-97.591674,1053.830625500439
48029,Bexar,Texas,2009324,29.484685,-98.532945,1240.324900564891
48031,Blanco,Texas,11374,30.177148,-98.392080000000007,709.2518023181195
48033,Borden,Texas,631,32.757641,-101.436493,897.4427577584516
48035,Bosque,Texas,18235,31.862115,-97.570902,982.9806241851821
48037,Bowie,Texas,92893,33.436613,-94.20082,884.9392061494831
48039,Brazoria,Texas,372031,29.355331,-95.385044,1363.3264385912569
48041,Brazos,Texas,233849,30.624157,-96.328757,586.1381881015662
48043,Brewster,Texas,9546,30.222448,-103.620129,6183.762460592918
48045,Briscoe,Texas,1435,34.443465,-101.234309,900.0006849452294
48047,Brooks,Texas,7076,27.208714,-98.144842,943.3545291449234
48049,Brown,Texas,38095,31.731619,-98.989268,944.452307543605
48051,Burleson,Texas,17642,30.475618,-96.644593,659.0824499962666
48053,Burnet,Texas,49130,30.672177,-98.241706,994.8022039375309
48055,Caldwell,Texas,45883,29.865312,-97.674628,544.5407349765787
48057,Calhoun,Texas,20106,28.589157,-96.625881,506.93698898872555
48059,Callahan,Texas,13708,32.351779,-99.452875,899.3721758823056
48061,Cameron,Texas,421017,26.047418,-97.561196,891.714665825242
48063,Camp,Texas,12464,32.990171,-94.985027,195.8473716699804
48065,Carson,Texas,5807,35.382121,-101.328264,920.2348141281622
48067,Cass,Texas,28454,33.080612,-94.297274,936.9477340959685
48069,Castro,Texas,7371,34.525081,-102.272214,894.444412333615
48071,Chambers,Texas,46571,29.805419,-94.768972,597.0961183292845
48073,Cherokee,Texas,50412,31.913488,-95.216202,1052.9553071963717
48075,Childress,Texas,6664,34.428092,-100.223958,696.5107751015892
48077,Clay,Texas,10218,33.825391,-98.244798,1088.7586113281425
48079,Cochran,Texas,2547,33.689389,-102.741038,775.0822570378518
48081,Coke,Texas,3285,31.904116,-100.416634,911.6463465154673
48083,Coleman,Texas,7684,31.808131,-99.425034,1262.9143783984398
48085,Collin,Texas,1064465,33.112899,-96.690642,841.2570785894458
48087,Collingsworth,Texas,2652,34.861822,-100.221748,918.4404819526372
48089,Colorado,Texas,20557,29.664806,-96.538931,960.2911690586874
48091,Comal,Texas,161501,29.764473,-98.22166,559.52807404973
48093,Comanche,Texas,13594,31.972232,-98.559029,937.752925051073
48095,Concho,Texas,3303,31.291192,-99.857069,983.755097238651
48097,Cooke,Texas,41668,33.607384,-97.13379,874.8263655156317
48099,Coryell,Texas,83093,31.236375,-97.83252,1052.247526727063
48101,Cottle,Texas,1380,34.02779,-100.30428,900.5634902316212
48103,Crane,Texas,4675,31.402296,-102.352663,785.0691202593977
48105,Crockett,Texas,3098,30.704747,-101.216615,2807.3237220382453
48107,Crosby,Texas,5133,33.660414,-101.357576,900.1985067027972
48109,Culberson,Texas,2188,31.064217,-104.819502,3812.1563245323164
48111,Dallam,Texas,7115,36.104995,-102.568672,1503.1324155383866
48113,Dallas,Texas,2613539,32.809819,-96.787649,873.0546944479988
48115,Dawson,Texas,12456,32.734655,-101.949301,900.3058940683709
48117,Deaf Smith,Texas,18583,34.835619,-102.402802,1496.8217634018406
48119,Delta,Texas,5230,33.374802,-95.70459,256.83210877751867
48121,Denton,Texas,906422,33.116408,-97.014655,878.6218701984698
48123,DeWitt,Texas,19824,29.099569,-97.31152,908.976360126997
48125,Dickens,Texas,1770,33.5467,-100.855931,901.7240916986295
48127,Dimmit,Texas,8615,28.520685,-99.826991,1328.8848275832434
48129,Donley,Texas,3258,34.943929,-100.862317,927.0363202555397
48131,Duval,Texas,9831,27.742533,-98.391035,1793.4772171598888
48133,Eastland,Texas,17725,32.357306,-98.845399,926.5080336604326
48135,Ector,Texas,165171,31.866684,-102.389586,897.8582608242167
48137,Edwards,Texas,1422,29.985934,-100.202797,2117.8719696902394
48139,Ellis,Texas,192455,32.429032,-96.828008,935.747825884807
48141,El Paso,Texas,865657,31.783025,-106.365548,1013.2341758124905
48143,Erath,Texas,42545,32.21206,-98.225168,1083.178606561248
48145,Falls,Texas,16968,31.260935,-96.951052,765.4950581993213
48147,Fannin,Texas,35662,33.556926,-96.181312,890.8346115920973
48149,Fayette,Texas,24435,29.856137,-96.901177,949.9336662977963
48151,Fisher,Texas,3672,32.770889,-100.413975,898.9508847590811
48153,Floyd,Texas,5402,34.039808,-101.374427,992.1425017661568
48155,Foard,Texas,1095,33.99161,-99.705226,704.3965275191939
48157,Fort Bend,Texas,822779,29.620209,-95.681282,861.7514151445275
48159,Franklin,Texas,10359,33.122067,-95.223923,284.39124185786324
48161,Freestone,Texas,19435,31.700054,-96.20929,877.7306186166237
48163,Frio,Texas,18385,28.839468,-99.108503,1133.5007649899985
48165,Gaines,Texas,21598,32.751995,-102.658045,1502.3630618134382
48167,Galveston,Texas,350682,29.428137,-95.019324,379.28603656794394
48169,Garza,Texas,5816,33.197542,-101.380565,893.4161184238023
48171,Gillespie,Texas,26725,30.273641,-98.908076,1058.2022729826356
48173,Glasscock,Texas,1116,31.8426,-101.525278,900.2176361342447
48175,Goliad,Texas,7012,28.710579,-97.362276,852.011097456351
48177,Gonzales,Texas,19653,29.477178,-97.504312,1066.6863107722916
48179,Gray,Texas,21227,35.530415,-100.939889,925.9740111316573
48181,Grayson,Texas,135543,33.644861,-96.626605,932.8292592045915
48183,Gregg,Texas,124239,32.49989,-94.790846,273.3804635110854
48185,Grimes,Texas,29268,30.439295,-96.007289,787.4662949707518
48187,Guadalupe,Texas,172706,29.601993,-98.107377,711.2527072566368
48189,Hale,Texas,32522,34.143518,-101.742413,1004.6800651142759
48191,Hall,Texas,2825,34.664744,-100.592641,883.4919381154997
48193,Hamilton,Texas,8222,31.763001,-98.095686,835.9145486579088
48195,Hansford,Texas,5285,36.213672,-101.271246,919.8098774283562
48197,Hardeman,Texas,3549,34.285182,-99.701429,695.1141513155441
48199,Hardin,Texas,56231,30.29938,-94.25717,890.5880127766301
48201,Harris,Texas,4731145,29.816889,-95.425716,1706.983918161694
48203,Harrison,Texas,68839,32.534326,-94.427274,900.0585805778081
48205,Hartley,Texas,5382,35.994603,-102.50231,1461.950923010222
48207,Haskell,Texas,5416,33.177505,-99.764733,903.1330298269207
48209,Hays,Texas,241067,30.009405,-97.925385,676.8499778943001
48211,Hemphill,Texas,3382,35.893039,-100.360755,906.2860211354407
48213,Henderson,Texas,82150,32.241331,-95.889359,873.780995465651
48215,Hidalgo,Texas,870781,26.235916,-98.184508,1570.9565716886632
48217,Hill,Texas,35874,31.998194,-97.17713,958.854844318185
48219,Hockley,Texas,21537,33.583536,-102.333262,908.3917999144792
48221,Hood,Texas,61598,32.434349,-97.76226,420.69006563895
48223,Hopkins,Texas,36787,33.124495,-95.589265,767.4305543433557
48225,Houston,Texas,22066,31.297879,-95.466359,1231.0013681877483
48227,Howard,Texas,34860,32.241408,-101.463071,900.791449193178
48229,Hudspeth,Texas,3202,31.368286,-105.546009,4570.524973954417
48231,Hunt,Texas,99956,33.082058,-96.104497,840.4157407502539
48233,Hutchinson,Texas,20617,35.679194,-101.44712,887.4203491999815
48235,Irion,Texas,1513,31.270407,-100.834684,1051.543821566038
48237,Jack,Texas,8472,33.200241,-98.168766,910.971623726875
48239,Jackson,Texas,14988,28.959201,-96.594369,829.4426853565749
48241,Jasper,Texas,32980,30.731569,-93.993279,938.6550264896777
48243,Jeff Davis,Texas,1996,30.608875,-103.99692,2264.5556619949116
48245,Jefferson,Texas,256526,30.01146,-94.067627,876.7615844383163
48247,Jim Hogg,Texas,4838,27.303139,-98.685247,1136.173064902603
48249,Jim Wells,Texas,38891,27.755632,-98.062817,865.175931251669
48251,Johnson,Texas,179927,32.441328,-97.322751,724.7887740303179
48253,Jones,Texas,19663,32.706551,-99.80506,928.6053382692943
48255,Karnes,Texas,14710,28.85811,-97.870329,747.7523431565097
48257,Kaufman,Texas,145310,32.671244,-96.358092,780.7845106285064
48259,Kendall,Texas,44279,29.831401,-98.717572,662.4538554348808
48261,Kenedy,Texas,350,27.104123,-97.788911,1458.5618476063198
48263,Kent,Texas,753,33.25047,-100.625144,902.5068578403628
48265,Kerr,Texas,52598,30.040273,-99.159357,1103.3323249503258
48267,Kimble,Texas,4286,30.486259,-99.727741,1250.980275349604
48269,King,Texas,265,33.644368,-100.29575,910.87312713570725
48271,Kinney,Texas,3129,29.303419,-100.41821,1360.5333682400574
48273,Kleberg,Texas,31040,27.491433,-97.856967,881.3061477722383
48275,Knox,Texas,3353,33.459835,-99.703999,850.6211300715199
48277,Lamar,Texas,50088,33.675491,-95.534041,907.3310556626456
48279,Lamb,Texas,13045,34.028312,-102.324682,1016.1813403073886
48281,Lampasas,Texas,21627,31.095229,-98.1132,712.5283833831963
48283,La Salle,Texas,6664,28.353424,-99.246365,1486.7040246760052
48285,Lavaca,Texas,20337,29.407088,-97.04381,969.7091806340378
48287,Lee,Texas,17478,30.274826,-96.971427,629.0394734669264
48289,Leon,Texas,15719,31.291285,-96.04831,1073.1562879645808
48291,Liberty,Texas,91628,30.159245,-94.925523,1158.3533717457876
48293,Limestone,Texas,22146,31.59043,-96.519096,905.4300948122885
48295,Lipscomb,Texas,3059,36.386639,-100.363063,932.2137946030957
48297,Live Oak,Texas,11335,28.336604,-98.108137,1039.6946992162061
48299,Llano,Texas,21243,30.680229,-98.508665,934.0639544480381
48301,Loving,Texas,64,31.777896,-103.608978,668.8177626421614
48303,Lubbock,Texas,310639,33.552551,-101.894337,895.6016979552852
48305,Lynn,Texas,5596,33.199122,-101.817174,891.8669696132312
48307,McCulloch,Texas,7630,31.148033,-99.338842,1065.6008501907756
48309,McLennan,Texas,260579,31.53998,-97.174773,1036.6551435635743
48311,McMullen,Texas,600,28.438706,-98.523036,1139.7992738275543
48313,Madison,Texas,13455,30.955832,-95.899678,466.0652503922113
48315,Marion,Texas,9725,32.789481,-94.423174,380.90148529678004
48317,Martin,Texas,5237,32.173602,-101.8275,914.9557798549122
48319,Mason,Texas,3953,30.754424,-99.220235,928.8359636523583
48321,Matagorda,Texas,36255,28.918149,-95.998903,1092.9183161385247
48323,Maverick,Texas,57887,28.706412,-100.478172,1279.4725721733141
48325,Medina,Texas,50748,29.313933,-98.953359,1325.3606673893187
48327,Menard,Texas,1962,30.901087,-99.776701,902.0265270638637
48329,Midland,Texas,169983,32.003156,-102.10655,900.3575533788841
48331,Milam,Texas,24754,30.744263,-97.008624,1016.35579902334
48333,Mills,Texas,4456,31.483977,-98.578378,748.2245924287274
48335,Mitchell,Texas,8990,32.392285,-100.864009,911.0894821829896
48337,Montague,Texas,19965,33.632783,-97.760712,930.905667748413
48339,Montgomery,Texas,620443,30.228848,-95.462136,1042.1812870793449
48341,Moore,Texas,21358,35.902872,-101.956502,899.6980264129476
48343,Morris,Texas,11973,33.073156,-94.72288,251.98919658360904
48345,Motley,Texas,1063,34.013578,-100.842931,989.5658941847421
48347,Nacogdoches,Texas,64653,31.625667,-94.644584,946.3236277173489
48349,Navarro,Texas,52624,32.081317,-96.485996,1009.7020503310342
48351,Newton,Texas,12217,30.685761,-93.754831,933.6770839461499
48353,Nolan,Texas,14738,32.451081,-100.411741,911.9971373150436
48355,Nueces,Texas,353178,27.728576,-97.428318,839.0653550143132
48357,Ochiltree,Texas,10015,36.381051,-100.810093,917.6845460499045
48359,Oldham,Texas,1758,35.291939,-102.40757,1500.5231487336828
48361,Orange,Texas,84808,30.120218,-93.865826,333.7857191939001
48363,Palo Pinto,Texas,28409,32.779308,-98.163963,952.5490423969553
48365,Panola,Texas,22491,32.163354,-94.335132,811.3554235582958
48367,Parker,Texas,148222,32.789424,-97.727364,903.7199877338434
48369,Parmer,Texas,9869,34.540661,-102.815696,880.8195451522749
48371,Pecos,Texas,15193,30.89706,-102.79926,4763.8345860977715
48373,Polk,Texas,50123,30.736484,-94.936813,1057.0447136145347
48375,Potter,Texas,118525,35.221526,-101.839818,908.3897821445984
48377,Presidio,Texas,6131,29.838522,-104.249357,3855.2522335710646
48379,Rains,Texas,12164,32.885663,-95.795059,229.45342092709453
48381,Randall,Texas,140753,35.119788,-101.891409,912.7104749527209
48383,Reagan,Texas,3385,31.214335,-101.466333,1175.3139357076045
48385,Real,Texas,2758,29.723692,-99.823692,699.158761389063
48387,Red River,Texas,11587,33.591924,-95.078313,1043.8956204320182
48389,Reeves,Texas,14748,31.387128,-103.526322,2635.3535341133284
48391,Refugio,Texas,6741,28.290523,-97.247591,770.4844471274426
48393,Roberts,Texas,827,35.716278,-100.695549,924.057694612351
48395,Robertson,Texas,16757,30.966033,-96.543247,855.1546338952112
48397,Rockwall,Texas,107819,32.916866,-96.427986,127.20686544001163
48399,Runnels,Texas,9900,31.79918,-99.99361,1051.070200858953
48401,Rusk,Texas,52214,32.194387,-94.798485,924.1985342550472
48403,Sabine,Texas,9894,31.339019,-93.84941,491.7101395496368
48405,San Augustine,Texas,7918,31.441095,-94.152849,530.6589469246637
48407,San Jacinto,Texas,27402,30.549124,-95.13469,569.24287154353
48409,San Patricio,Texas,68755,27.942669,-97.39104,693.4359791327382
48411,San Saba,Texas,5730,31.188156,-98.760354,1135.3129968615956
48413,Schleicher,Texas,2451,30.869698,-100.592817,1310.6415642966022
48415,Scurry,Texas,16932,32.704112,-100.909103,905.4444941061911
48417,Shackelford,Texas,3105,32.690986,-99.306244,914.2857624933267
48419,Shelby,Texas,24022,31.823503,-94.181492,795.5891604459914
48421,Sherman,Texas,2782,36.33275,-102.008261,922.8596833210945
48423,Smith,Texas,233479,32.326145,-95.300981,921.4730784999628
48425,Somervell,Texas,9205,32.234974,-97.752235,186.37710232577092
48427,Starr,Texas,65920,26.387766,-98.843415,1223.1790650961716
48429,Stephens,Texas,9101,32.75621,-98.902179,896.7211942142854
48431,Sterling,Texas,1372,31.83476,-100.993285,923.4493242519171
48433,Stonewall,Texas,1245,33.144536,-100.232471,916.3125849253416
48435,Sutton,Texas,3372,30.563302,-100.627673,1453.9351591849586
48437,Swisher,Texas,6971,34.532201,-101.771575,890.1595710414285
48439,Tarrant,Texas,2110640,32.764453,-97.247663,865.2845475804135
48441,Taylor,Texas,143208,32.417775,-99.767126,915.5363516321316
48443,Terrell,Texas,760,30.160108,-102.352197,2357.957462206265
48445,Terry,Texas,11831,33.182705,-102.271846,888.8508329870288
48447,Throckmorton,Texas,1440,33.141356,-99.139569,912.5522371606563
48449,Titus,Texas,31247,33.175862,-94.966537,406.0637428949433
48451,Tom Green,Texas,120003,31.451021,-100.461171,1522.0013535120052
48453,Travis,Texas,1290188,30.314282,-97.748216,994.0685808785431
48455,Trinity,Texas,13602,30.998905,-95.244685,693.7949711282652
48457,Tyler,Texas,19798,30.738682,-94.367741,924.389835905463
48459,Upshur,Texas,40892,32.697929,-94.92227,582.9798322896548
48461,Upton,Texas,3308,31.180959,-102.124982,1241.3225313995747
48463,Uvalde,Texas,24564,29.243318,-99.757846,1551.921693184916
48465,Val Verde,Texas,47586,29.380944,-100.898072,3144.7495587151557
48467,Van Zandt,Texas,59541,32.577505,-95.837646,842.5715649327827
48469,Victoria,Texas,91319,28.825017,-96.991571,882.1063213297917
48471,Walker,Texas,76400,30.725832,-95.538696,784.2222584566229
48473,Waller,Texas,56794,29.996824,-95.953615,513.2963965614499
48475,Ward,Texas,11644,31.56929,-102.912603,835.6027012803546
48477,Washington,Texas,35805,30.181502,-96.397834,604.1940814160727
48479,Webb,Texas,267114,27.522979,-99.475549,3361.4777003744625
48481,Wharton,Texas,41570,29.276712,-96.175435,1086.14208271404
48483,Wheeler,Texas,4990,35.352532,-100.263458,914.5328593805784
48485,Wichita,Texas,129350,33.920901,-98.552501,627.5936015783486
48487,Wilbarger,Texas,12887,34.144872,-99.296953,970.9458087048902
48489,Willacy,Texas,20164,26.452376,-97.777449,590.6020217212504
48491,Williamson,Texas,609017,30.560987,-97.716991,1115.8357136241834
48493,Wilson,Texas,49753,29.231356,-98.142982,803.7344426264567
48495,Winkler,Texas,7791,31.842332,-103.0992,841.2687906123246
48497,Wise,Texas,68632,33.161791,-97.629879,904.3949885159898
48499,Wood,Texas,44843,32.776047,-95.400092,645.2431764252385
48501,Yoakum,Texas,7694,33.022609,-102.833127,799.7150531320393
48503,Young,Texas,17867,33.164283,-98.624184,914.4983128899383
48505,Zapata,Texas,13889,26.903441,-99.266007,998.4123216689208
48507,Zavala,Texas,9670,28.74941,-99.810168,1297.4070672471157
49001,Beaver,Utah,7072,38.29808,-112.762542,2582.9006025823032
49003,Box Elder,Utah,57666,41.592632,-112.09841,5745.597097355015
49005,Cache,Utah,133154,41.745425,-111.839724,1164.7263894196024
49007,Carbon,Utah,20412,39.602446,-110.777569,1479.1835156339773
49009,Daggett,Utah,935,40.967095,-109.647096,696.9861510290872
49011,Davis,Utah,362679,41.019939,-111.960883,299.06673702837963
49013,Duchesne,Utah,19596,40.289458,-110.162356,3235.3441193982935
49015,Emery,Utah,9825,39.217578,-110.929942,4462.276405971609
49017,Garfield,Utah,5083,37.765439,-112.100464,5175.148311009042
49019,Grand,Utah,9669,38.569056,-109.528693,3672.7433822080366
49021,Iron,Utah,57289,37.708874,-113.076161,3296.3372885908734
49023,Juab,Utah,11786,39.748396,-111.878638,3391.678707359008
49025,Kane,Utah,7667,37.112169,-112.452998,3989.949550000058
49027,Millard,Utah,12975,39.209257,-112.485634,6785.499711039214
49029,Morgan,Utah,12295,41.083677,-111.724978,609.1685922836148
49031,Piute,Utah,1438,38.277169,-112.21441,758.4381636408363
49033,Rich,Utah,2510,41.776494,-111.285765,1028.846810806402
49035,Salt Lake,Utah,1185238,40.638514,-111.927686,742.0702170713827
49037,San Juan,Utah,14518,37.52052,-109.545503,7819.7944310254
49039,Sanpete,Utah,28437,39.384535,-111.605199,1589.930641419045
49041,Sevier,Utah,21522,38.771786,-112.044688,1910.433501951482
49043,Summit,Utah,42357,40.726848,-111.470958,1870.5785811503206
49045,Tooele,Utah,72698,40.568237,-112.363002,6941.945728855103
49047,Uintah,Utah,35620,40.426449,-109.59027,4482.383277427479
49049,Utah,Utah,659399,40.278299,-111.74994,2004.0802125535627
49051,Wasatch,Utah,34788,40.511436,-111.412185,1177.0142122389898
49053,Washington,Utah,180279,37.13018,-113.524041,2427.4385726813243
49055,Wayne,Utah,2486,38.361712,-111.473883,2461.019597113131
49057,Weber,Utah,262223,41.227609,-111.992699,576.273645518782
50001,Addison,Vermont,37363,44.060543,-73.165381,766.3312848181376
50003,Bennington,Vermont,37347,42.980347,-73.148622,674.2364126142649
50005,Caledonia,Vermont,30233,44.466488,-72.076449,649.2130819087042
50007,Chittenden,Vermont,168323,44.480291,-73.149824,536.8493514049376
50009,Essex,Vermont,5920,44.663681,-71.741708,662.3699187561135
50011,Franklin,Vermont,49946,44.836315,-72.997625,630.9598965687916
50013,Grand Isle,Vermont,7293,44.796249,-73.298725,81.7656564454267
50015,Lamoille,Vermont,25945,44.583725,-72.655635,461.2546113194319
50017,Orange,Vermont,29277,43.996141,-72.392814,687.008304451251
50019,Orleans,Vermont,27393,44.862555,-72.225524,694.5493521976053
50021,Rutland,Vermont,60572,43.602602,-73.041302,930.5502313676645
50023,Washington,Vermont,59807,44.243309000000004,-72.587175,687.0599386651239
50025,Windham,Vermont,45905,42.952898,-72.627862,785.9585451919314
50027,Windsor,Vermont,57753,43.547294,-72.490571,969.144208542332
51001,Accomack,Virginia,33413,37.789059,-75.629449,449.31709319700315
51003,Albemarle,Virginia,112395,38.052435,-78.519241,720.472090120908
51005,Alleghany,Virginia,15223,37.802458,-79.929858,446.57216244903924
51007,Amelia,Virginia,13265,37.34151,-77.973985,355.3604518284835
51009,Amherst,Virginia,31307,37.518911,-79.1035,473.96149281936283
51011,Appomattox,Virginia,16119,37.36019,-78.83702,334.22354861698574
51013,Arlington,Virginia,238643,38.874744,-77.099874,25.997412783489576
51015,Augusta,Virginia,77487,38.127146,-79.03105,967.0734978779498
51017,Bath,Virginia,4209,38.018911,-79.758923,529.2016738254447
51019,Bedford,Virginia,79462,37.320204,-79.485385,760.1041670419097
51021,Bland,Virginia,6270,37.150078,-81.087264,357.65077894508175
51023,Botetourt,Virginia,33596,37.446422,-79.853138,541.2762199900601
51025,Brunswick,Virginia,15849,36.758266,-77.863297,566.2335847557231
51027,Buchanan,Virginia,20355,37.264124,-82.059132,502.85439148212924
51029,Buckingham,Virginia,16824,37.580161,-78.485095,579.6225218964422
51031,Campbell,Virginia,55696,37.261518,-79.169047,503.20732321817496
51033,Caroline,Virginia,30887,38.0087,-77.438652,527.3629839173277
51035,Carroll,Virginia,29155,36.713036,-80.762136,474.7444188073898
51036,Charles City,Virginia,6773,37.383394,-77.101446,182.90105123301126
